,Afrikaans,Breton_ST,Catalan,Cornish,Danish,Dutch_List,English,Faroese,Flemish,French,Frisian,Friulian,German,Gothic,Icelandic_ST,Irish_B,Italian,Ladin,Latin,Latin_M,Latin_preserved,Luxembourgish,Norwegian,Old_English,Old_High_German,Old_Irish,Old_Norse,Portuguese_ST,Provencal,Romansh,Rumanian_List,Sardinian_C,Sardinian_N,Schwyzerdutsch,Scots_Gaelic,Spanish,Swedish,Walloon,Welsh_N
smoke,0.06829539144919489,0.011438089950027762,0.2706274292059967,0.011549139367018324,0.31282620766240976,0.025541365907828985,0.03753470294280955,0.11871182676290949,0.07040533037201555,0.17423653525818988,0.09294836202109939,0.2708495280399778,0.5303720155469184,0.0637423653525819,0.022876179900055523,0.07884508606329817,0.23631315935591338,0.18967240421987785,0.035757912270960576,0.22865074958356468,0.22865074958356468,0.20055524708495281,0.25630205441421433,0.03742365352581899,0.014658523042754026,0.07862298722931704,0.012992781787895613,0.2883953359244864,0.15935591338145474,0.2694058856191005,0.010882842865074958,0.15191560244308716,0.21776790671848972,0.6259855635757913,0.07906718489727929,0.3390338700721821,0.19156024430871738,0.23920044419766795,0.011993337034980567
smooth,0.15624652970571903,0.031538034425319265,0.26052193225985565,0.031538034425319265,0.9201554691837868,0.07884508606329817,0.06007773459189339,0.06985008328706274,0.09272626318711827,0.2399777901166019,0.07806774014436424,0.5099389228206552,0.9616879511382566,0.04997223764575236,0.051193781232648526,0.03420322043309273,0.37179344808439757,0.214658523042754,0.7126041088284286,0.7108273181565796,0.7108273181565796,0.9599111604664076,0.9996668517490284,0.05896724042198778,0.0529705719044975,0.034425319267073845,0.049305941143809,0.19078289838978346,0.21377012770682954,0.7571349250416435,0.02087729039422543,0.4292059966685175,0.33270405330372016,0.958800666296502,0.03420322043309273,0.25308162132148804,0.5412548584119934,0.25841199333703496,0.04430871737923376
snake,0.07740144364242088,0.015435868961687952,0.21054969461410328,0.015435868961687952,0.9942254303164908,0.035646862853970014,0.17556912826207663,0.05730149916712937,0.07540255413659078,0.06885063853414769,0.06274292059966685,0.12082176568573015,0.6236535258189895,0.0138811771238201,0.049194891726818436,0.020988339811215992,0.12048861743475847,0.09572459744586341,0.001665741254858412,0.021876735147140478,0.021876735147140478,0.6206551915602443,0.5903387007218213,0.17379233759022766,0.01654636313159356,0.020988339811215992,0.016879511382565243,0.1435868961687951,0.046640755136035536,0.1116046640755136,0.005663520266518601,0.2138811771238201,0.28206551915602446,0.6149916712937257,0.02109938922820655,0.14425319267073847,0.05563575791227096,0.13414769572459745,0.23720155469183787
snow,0.16557468073292614,0.021321488062187675,0.36568573014991673,0.021432537479178233,0.3623542476401999,0.1271515824541921,0.29383675735702386,0.1280399777901166,0.16413103831204887,0.2870627429205997,0.20133259300388673,0.36357579122709605,0.2698500832870627,0.0220988339811216,0.03198223209328151,0.09639089394780677,0.33070516379789006,0.2812881732370905,0.12115491393670183,0.27473625763464743,0.27473625763464743,0.2750694058856191,0.26363131593559136,0.11193781232648528,0.018545252637423654,0.09650194336479734,0.021876735147140478,0.3806774014436424,0.2711826762909495,0.356246529705719,0.010216546363131594,0.20721821210438646,0.2644086618545253,0.2725152692948362,0.09694614103275957,0.41998889505830095,0.21843420322043308,0.3419211549139367,0.021654636313159357
some,0.11182676290949473,0.01399222654081066,0.22309827873403665,0.01377012770682954,0.18089950027762355,0.0852859522487507,0.01987784564131038,0.10438645197112716,0.11182676290949473,0.1614658523042754,0.17656857301499168,0.2696279844530816,0.10860632981676846,0.003886729594669628,0.014991671293725709,0.010771793448084398,0.29106052193225984,0.3017212659633537,0.0025541365907828985,0.22376457523598,0.22376457523598,0.014325374791782343,0.19966685174902832,0.018323153803442533,0.004553026096612993,0.010993892282065518,0.005108273181565797,0.23953359244863964,0.15680177679067184,0.33325930038867296,0.006329816768461965,0.17612437534702943,0.43797890061077177,0.014436424208772903,0.010771793448084398,0.2812881732370905,0.027651304830649637,0.18267629094947252,0.7134925041643532
spit,0.19278178789561354,0.252082176568573,0.2206551915602443,0.25197112715158243,0.3913381454747363,0.15591338145474737,0.287729039422543,0.14403109383675736,0.19255968906163243,0.4851749028317601,0.22909494725152693,0.23753470294280954,0.3016102165463631,0.033759022765130486,0.04841754580788451,0.016102165463631316,0.20288728484175458,0.1952248750694059,0.10982787340366464,0.2659633536923931,0.2659633536923931,0.31393670183231537,0.27729039422543034,0.12404219877845642,0.03387007218212104,0.015991116046640753,0.03808995002776235,0.273070516379789,0.21676846196557467,0.22343142698500834,0.02676290949472515,0.2410882842865075,0.059522487506940586,0.3028317601332593,0.016435313714603,0.30694058856191003,0.2515269294836202,0.529705719044975,0.5406996113270406
split,0.10471960022209884,0.009994447529150472,0.1782343142698501,0.009994447529150472,0.9803442531926707,0.09805663520266518,0.8896168795113826,0.02787340366463076,0.10938367573570239,0.21832315380344253,0.10016657412548584,0.17912270960577456,0.10860632981676846,0.009994447529150472,0.02631871182676291,0.024430871737923375,0.17390338700721822,0.09094947251526929,0.04297612437534703,0.14369794558578566,0.14369794558578566,0.864741810105497,0.04430871737923376,0.43042754025541363,0.0067740144364242085,0.024208772903942254,0.02243198223209328,0.08939478067740145,0.13103831204886174,0.24519711271515823,0.00699611327040533,0.06096612992781788,0.048195446973903384,0.10905052748473071,0.024208772903942254,0.10205441421432537,0.9519156024430871,0.22132148806218768,0.17301499167129372
squeeze,0.1512493059411438,0.010438645197112715,0.4078845086063298,0.010327595780122155,0.9893392559689062,0.13303720155469184,0.38334258745141586,0.01265963353692393,0.5375902276513048,0.36935036091060525,0.3582454192115491,0.2487506940588562,0.0064408661854525266,0.003886729594669628,0.009661299278178789,0.02787340366463076,0.5595780122154359,0.2390893947806774,0.003331482509716824,0.346141032759578,0.346141032759578,0.0064408661854525266,0.9754580788450861,0.16468628539700167,0.0048861743475846755,0.028206551915602444,0.008883953359244865,0.42132148806218767,0.3709050527484731,0.7933370349805664,0.00555247084952804,0.03064963908939478,0.031538034425319265,0.006551915602443087,0.02798445308162132,0.4259855635757912,0.2745141588006663,0.3694614103275958,0.1616879511382565
stab,0.12082176568573015,0.014103275957801222,0.23731260410882843,0.014325374791782343,0.9601332593003886,0.07662409772348695,0.2535258189894503,0.014325374791782343,0.11571349250416435,0.1325930038867296,0.11060521932259855,0.27040533037201553,0.4817323709050528,0.009550249861188229,0.008995002776235425,0.010660744031093837,0.195446973903387,0.20988339811215992,0.01121599111604664,0.27851193781232647,0.27851193781232647,0.4801776790671849,0.999222654081066,0.0852859522487507,0.0048861743475846755,0.010882842865074958,0.007995558023320377,0.18845086063298166,0.15602443087173792,0.2655191560244309,0.008550805108273182,0.5043864519711272,0.8988339811215991,0.4818434203220433,0.010660744031093837,0.25796779566907274,0.9453636868406441,0.17523598001110494,0.016102165463631316
stand,0.16524153248195447,0.09539144919489173,0.2544142143253748,0.09550249861188229,0.3711271515824542,0.12970571904497502,0.2292059966685175,0.12059966685174903,0.16413103831204887,0.12171016102165463,0.19766796224319821,0.1727928928373126,0.2701832315380344,0.020988339811215992,0.029539144919489172,0.028539700166574127,0.17912270960577456,0.14314269850083286,0.08484175458078845,0.19044975013881177,0.19044975013881177,0.27662409772348695,0.2670738478622987,0.10760688506385341,0.017434758467518047,0.028761799000555248,0.02065519156024431,0.8955024986118822,0.11382565241532482,0.17290394225430317,0.0138811771238201,0.1073847862298723,0.9211549139367018,0.27495835646862854,0.028761799000555248,0.8963908939478068,0.22476401998889506,0.8223209328151028,0.19233759022765132
star,0.16735147140477513,0.48717379233759023,0.26474181010549697,0.48717379233759023,0.3720155469183787,0.1311493614658523,0.2856191004997224,0.12670738478622987,0.16413103831204887,0.17490283176013327,0.2071071626873959,0.27096057745696833,0.2697390338700722,0.01665741254858412,0.02798445308162132,0.005108273181565797,0.23331482509716825,0.19455857856746253,0.08550805108273181,0.2511937812326485,0.2511937812326485,0.27429205996668515,0.26041088284286507,0.10505274847307051,0.01654636313159356,0.00555247084952804,0.018656302054414216,0.29561354802887285,0.16213214880621876,0.2626318711826763,0.01521377012770683,0.15036091060521933,0.21998889505830094,0.2674069961132704,0.0052193225985563575,0.337034980566352,0.2200999444752915,0.2418656302054414,0.48739589117157134
stick,0.26018878400888396,0.5853414769572459,0.477623542476402,0.5851193781232649,0.9924486396446419,0.22787340366463077,0.353470294280955,0.014436424208772903,0.26074403109383676,0.08861743475846752,0.2679622431982232,0.07984453081621322,0.5539144919489173,0.005885619100499722,0.005108273181565797,0.009883398112159911,0.12926152137701277,0.10471960022209884,0.01121599111604664,0.1968906163242643,0.1968906163242643,0.5474736257634647,0.999222654081066,0.024319822320932816,0.0032204330927262633,0.009106052193225985,0.003886729594669628,0.5590227651304831,0.04253192670738479,0.21188228761799,0.007662409772348695,0.2717379233759023,0.33214880621876736,0.5520266518600777,0.009772348695169351,0.5751249305941144,0.7076068850638534,0.14913936701832314,0.6268739589117157
stone,0.17146029983342587,0.008772903942254303,0.14869516935036092,0.008883953359244865,0.374458634092171,0.13670183231538036,0.23731260410882843,0.11127151582454192,0.17123820099944476,0.06329816768461966,0.2149916712937257,0.03453636868406441,0.277623542476402,0.002220988339811216,0.019766796224319823,0.004330927262631871,0.3540255413659078,0.03220433092726263,0.001665741254858412,0.010105496946141032,0.010105496946141032,0.27806774014436425,0.2569683509161577,0.1017212659633537,0.003886729594669628,0.004219877845641311,0.010882842865074958,0.15546918378678512,0.0674069961132704,0.03875624652970572,0.005108273181565797,0.21088284286507497,0.21188228761799,0.28151027207107165,0.004219877845641311,0.20177679067184898,0.23209328151027206,0.13548028872848417,0.009439200444197668
straight,0.1903387007218212,0.01665741254858412,0.27840088839533594,0.01665741254858412,0.4575235980011105,0.14969461410327595,0.2634092171016102,0.04342032204330927,0.19022765130483066,0.183564686285397,0.21254858411993338,0.27851193781232647,0.04319822320932815,0.03509161576901721,0.03387007218212104,0.08939478067740145,0.2421987784564131,0.1963353692393115,0.08617434758467518,0.2692948362021099,0.2692948362021099,0.9985563575791228,0.8224319822320932,0.07729039422543031,0.03220433092726263,0.08917268184342032,0.03309272626318712,0.2971682398667407,0.1676846196557468,0.267518045530261,0.020210993892282064,0.1640199888950583,0.23164908384230984,0.04319822320932815,0.08939478067740145,0.34380899500277623,0.34314269850083284,0.24863964464186564,0.02376457523598001
suck,0.19367018323153803,0.033759022765130486,0.18911715713492505,0.03387007218212104,0.40066629650194335,0.1609106052193226,0.3016102165463631,0.1490283176013326,0.1937812326485286,0.25452526374236534,0.23575791227096057,0.3037201554691838,0.3081621321488062,0.08306496390893948,0.059078289838978344,0.04641865630205441,0.7771238200999445,0.18256524153248196,0.07318156579677956,0.23686840644086618,0.23686840644086618,0.31737923375902277,0.2900610771793448,0.14380899500277625,0.04019988895058301,0.04752915047196002,0.046529705719044974,0.2339811215991116,0.22654081066074402,0.2997223764575236,0.014325374791782343,0.2087729039422543,0.2058856191004997,0.31093836757357024,0.04719600222098834,0.426540810660744,0.2544142143253748,0.325152692948362,0.4421987784564131
sun,0.1629094947251527,0.5847862298722931,0.27262631871182674,0.5847862298722931,0.3609106052193226,0.12726263187118267,0.2861743475846752,0.12704053303720156,0.16435313714602998,0.17334813992226542,0.20333148250971683,0.2692948362021099,0.2686285397001666,0.017212659633536923,0.033203775680177676,0.003775680177679067,0.23720155469183787,0.1870072182121044,0.07773459189339256,0.24486396446418657,0.24486396446418657,0.28117712382009996,0.25630205441421433,0.10527484730705164,0.017101610216546364,0.003775680177679067,0.021765685730149916,0.29072737368128815,0.16646307606885064,0.25885619100499724,0.014880621876735146,0.14813992226540812,0.21710161021654636,0.2668517490283176,0.003886729594669628,0.3362576346474181,0.21377012770682954,0.23586896168795113,0.5852304275402554
swell,0.16368684064408662,0.008439755691282622,0.5511382565241533,0.0082176568573015,0.4774014436424209,0.16557468073292614,0.24697390338700723,0.052082176568573016,0.16457523598001111,0.1441421432537479,0.5181565796779567,0.15424764019988896,0.26096612992781787,0.002332037756801777,0.053747917823431426,0.005885619100499722,0.16724042198778458,0.11549139367018323,0.004330927262631871,0.4461965574680733,0.4461965574680733,0.26185452526374237,0.28084397556912827,0.07118267629094947,0.003442531926707385,0.005885619100499722,0.006551915602443087,0.5791227096057746,0.09372570794003332,0.15024986118822875,0.007884508606329816,0.29383675735702386,0.3470294280955025,0.25630205441421433,0.005885619100499722,0.6649639089394781,0.39988895058300944,0.19822320932815102,0.009661299278178789
swim,0.1558023320377568,0.125152692948362,0.25985563575791226,0.1252637423653526,0.3603553581343698,0.11571349250416435,0.2047751249305941,0.11093836757357024,0.15247084952803996,0.15935591338145474,0.19233759022765132,0.2679622431982232,0.2706274292059967,0.0012215435868961689,0.01676846196557468,0.007218212104386452,0.22198778456413104,0.18134369794558577,0.005663520266518601,0.2169905607995558,0.2169905607995558,0.2672959466962798,0.2504164353137146,0.08983897834536368,0.0026651860077734593,0.007218212104386452,0.006218767351471405,0.2750694058856191,0.15147140477512494,0.2540810660744031,0.0064408661854525266,0.1408106607440311,0.21687951138256525,0.2676290949472515,0.007551360355358134,0.3192670738478623,0.21321488062187674,0.22687395891171572,0.21310383120488618
tail,0.06107717934480844,0.017101610216546364,0.31271515824541923,0.017101610216546364,0.9424764019988895,0.017545807884508605,0.013436979455857857,0.01665741254858412,0.06896168795113826,0.1775680177679067,0.06707384786229872,0.2721821210438645,0.02376457523598001,0.012881732370905053,0.01265963353692393,0.016213214880621878,0.2394225430316491,0.18434203220433093,0.0029983342587451417,0.25785674625208216,0.25785674625208216,0.02376457523598001,0.03553581343697946,0.01254858411993337,0.007662409772348695,0.016213214880621878,0.007995558023320377,0.24064408661854525,0.155247084952804,0.26385341476957247,0.010438645197112715,0.21898945030538589,0.2869516935036091,0.02387562465297057,0.016213214880621878,0.2410882842865075,0.9033870072182121,0.2323153803442532,0.036979455857856745
that,0.16513048306496392,0.014436424208772903,0.14602998334258746,0.014547473625763465,0.3611327040533037,0.12870627429205997,0.22398667406996114,0.13736812881732371,0.16213214880621876,0.07673514714047751,0.20444197667962244,0.14836202109938923,0.22853970016657413,0.03064963908939478,0.04153248195446974,0.032870627429206,0.13070516379789007,0.10749583564686285,9.99444752915047E-4,0.24208772903942255,0.24208772903942255,0.3210438645197113,0.2711826762909495,0.11837867851193781,0.026429761243753472,0.032870627429206,0.03176013325930039,0.1504719600222099,0.06307606885063853,0.13836757357023877,0.004330927262631871,0.19511382565241533,0.253858967240422,0.31460299833425875,0.0334258745141588,0.197223764575236,0.22754025541365908,0.14181010549694614,0.11837867851193781
there,0.16635202665186008,0.012770682953914493,0.0935036091060522,0.013214880621876736,0.3921154913936702,0.12737368128817322,0.23553581343697946,0.11004997223764575,0.16546363131593558,0.06796224319822321,0.2107717934480844,0.10838423098278734,0.2781787895613548,0.0035535813436979456,0.01821210438645197,0.005441421432537479,0.028095502498611882,0.02754025541365908,0.002332037756801777,0.07995558023320377,0.07995558023320377,0.282176568573015,0.2644086618545253,0.10405330372015546,0.004441976679622432,0.005663520266518601,0.009883398112159911,0.033203775680177676,0.04852859522487507,0.09283731260410882,0.006662965019433648,0.027207107162687396,0.027318156579677958,0.2835091615769017,0.005441421432537479,0.09761243753470294,0.24097723486951694,0.06785119378123265,0.013659078289838979
they,0.09594669627984453,0.026651860077734593,0.220988339811216,0.026651860077734593,0.39877845641310383,0.055857856746252085,0.899611327040533,0.13359244863964465,0.09539144919489173,0.14625208217656857,0.12082176568573015,0.45541365907828985,0.3225985563575791,0.06873958911715713,0.029761243753470293,0.09450305385896723,0.7164908384230982,0.19900055524708496,0.003997779011660188,0.2467518045530261,0.2467518045530261,0.322376457523598,0.2705163797890061,0.03253747917823432,0.02787340366463076,0.09439200444197668,0.018878400888395337,0.1612437534702943,0.13870072182121043,0.6449750138811772,0.011882287617990005,0.03553581343697946,0.0354247640199889,0.3187118267629095,0.09494725152692948,0.22742920599666852,0.25774569683509163,0.14714047751249307,0.9312604108828428
thick,0.1815657967795669,0.08517490283176013,0.4681843420322043,0.0852859522487507,0.38456413103831205,0.14480843975569127,0.24353137146029982,0.13248195446973904,0.18145474736257636,0.4031093836757357,0.22276513048306495,0.28228761799000557,0.29294836202109936,0.026207662409772348,0.04153248195446974,0.036646307606885066,0.36779566907273736,0.31393670183231537,0.04963908939478068,0.4480843975569128,0.4480843975569128,0.3019433647973348,0.27784564131038314,0.11571349250416435,0.025208217656857303,0.036646307606885066,0.030982787340366462,0.4822876179900056,0.40344253192670737,0.33092726263187117,0.007995558023320377,0.03875624652970572,0.09894503053858968,0.29761243753470296,0.03742365352581899,0.5855635757912271,0.24242087729039422,0.40288728484175457,0.09072737368128818
thin,0.20433092726263188,0.01843420322043309,0.34569683509161575,0.01843420322043309,0.5178234314269851,0.16757357023875624,0.24908384230982789,0.15724597445863409,0.20266518600777345,0.07917823431426985,0.24342032204330927,0.1804553026096613,0.30971682398667405,0.044086618545252636,0.06785119378123265,0.043642420877290394,0.049305941143809,0.19955580233203776,0.6858411993337035,0.6927262631871183,0.6927262631871183,0.31682398667406997,0.3020544142143254,0.10749583564686285,0.04019988895058301,0.043753470294280956,0.04264297612437535,0.5409217101610216,0.07373681288173237,0.6739589117157135,0.01232648528595225,0.062076624097723486,0.1280399777901166,0.30982787340366463,0.043975569128262074,0.5525818989450305,0.38523042754025544,0.18056635202665186,0.3274847307051638
think,0.11904497501388117,0.013659078289838979,0.2646307606885064,0.01377012770682954,0.9814547473625763,0.08039977790116602,0.42043309272626317,0.013436979455857857,0.11682398667406996,0.18312048861743477,0.12282065519156024,0.256635202665186,0.3062742920599667,0.003997779011660188,0.006662965019433648,0.0064408661854525266,0.2394225430316491,0.18578567462520823,0.04830649639089395,0.3101610216546363,0.3101610216546363,0.3099389228206552,0.9993337034980566,0.02531926707384786,0.004219877845641311,0.0064408661854525266,0.005885619100499722,0.29483620210993894,0.167129372570794,0.2700721821210439,0.005441421432537479,0.21787895613548028,0.2858411993337035,0.31082731815657966,0.0064408661854525266,0.33503609106052196,0.9753470294280955,0.2756246529705719,0.019544697390338702
this,0.15502498611882287,0.03742365352581899,0.10616324264297612,0.03753470294280955,0.38145474736257634,0.12248750694058856,0.2212104386451971,0.1263742365352582,0.159800111049417,0.08317601332593004,0.2025541365907829,0.08417545807884509,0.27318156579677955,0.021765685730149916,0.03520266518600777,0.0359800111049417,0.1260410882842865,0.0498611882287618,0.13037201554691838,0.3030538589672404,0.3030538589672404,0.27884508606329816,0.2622987229317046,0.10349805663520266,0.017878956135480288,0.03586896168795114,0.023986674069961134,0.0725152692948362,0.05385896724042199,0.11338145474736258,0.009883398112159911,0.75446973903387,0.7714602998334259,0.2686285397001666,0.03631315935591338,0.1334813992226541,0.22887284841754582,0.7169350360910606,0.138811771238201
thou,0.059078289838978344,0.11426985008328706,0.25630205441421433,0.11426985008328706,0.3017212659633537,0.056635202665186006,0.2926152137701277,0.12415324819544697,0.06274292059966685,0.1702387562465297,0.6775124930594114,0.25874514158800666,0.052082176568573016,0.021432537479178233,0.030094392004441976,0.021210438645197113,0.2235424764019989,0.17890061077179345,0.07984453081621322,0.24919489172681844,0.24919489172681844,0.06363131593559133,0.18767351471404775,0.10760688506385341,0.017101610216546364,0.02087729039422543,0.02065519156024431,0.2872848417545808,0.1546918378678512,0.25707940033314824,0.011993337034980567,0.14292059966685175,0.2161021654636313,0.061965574680732924,0.021432537479178233,0.3263742365352582,0.13803442531926707,0.23753470294280954,0.20333148250971683
three,0.15757912270960578,0.098611882287618,0.25930038867295946,0.09838978345363687,0.3680177679067185,0.12270960577456969,0.27751249305941145,0.12615213770127706,0.15635757912270962,0.17090505274847306,0.19555802332037756,0.2655191560244309,0.262965019433648,0.019322598556357578,0.030094392004441976,0.02065519156024431,0.23220433092726264,0.1850083287062743,0.08173237090505275,0.2467518045530261,0.2467518045530261,0.27151582454192114,0.25763464741810105,0.10116601887840089,0.01654636313159356,0.02087729039422543,0.02076624097723487,0.2830649639089395,0.15991116046640755,0.2560799555802332,0.012992781787895613,0.14436424208772905,0.21188228761799,0.25985563575791226,0.021210438645197113,0.3235980011104942,0.22220988339811215,0.23320377568017767,0.18900610771793447
throw,0.22543031649083842,0.009661299278178789,0.16812881732370905,0.009661299278178789,0.31093836757357024,0.20133259300388673,0.05441421432537479,0.08006662965019434,0.2695169350360911,0.19789006107717935,0.38856191004997226,0.15424764019988896,0.3956690727373681,0.004775124930594114,0.014436424208772903,0.012992781787895613,0.8027762354247641,0.15080510827318155,0.0025541365907828985,0.5338145474736258,0.5338145474736258,0.8917268184342032,0.11360355358134369,0.022876179900055523,0.004997223764575236,0.012881732370905053,0.006107717934480844,0.2501943364797335,0.18467518045530262,0.4822876179900056,0.009994447529150472,0.3921154913936702,0.3925596890616324,0.8876179900055525,0.012881732370905053,0.36324264297612435,0.024319822320932816,0.2537479178234314,0.01232648528595225
tie,0.0662965019433648,0.006551915602443087,0.6029983342587452,0.0067740144364242085,0.37890061077179343,0.028206551915602444,0.03509161576901721,0.11271515824541921,0.06585230427540255,0.1470294280955025,0.1079400333148251,0.16590782898389783,0.26141032759578015,0.0021099389228206554,0.014103275957801222,0.00555247084952804,0.1617990005552471,0.13436979455857856,5.55247084952804E-4,0.24719600222098834,0.24719600222098834,0.2699611327040533,0.25363686840644084,0.033759022765130486,0.004330927262631871,0.00555247084952804,0.002887284841754581,0.7274847307051638,0.11904497501388117,0.1592448639644642,0.007329261521377013,0.18989450305385897,0.303164908384231,0.25996668517490285,0.005441421432537479,0.7339255968906163,0.2263187118267629,0.20244308717379234,0.007551360355358134
tongue,0.15968906163242644,0.10760688506385341,0.26041088284286507,0.1073847862298723,0.37012770682953916,0.12259855635757912,0.2818434203220433,0.12892837312604108,0.15802332037756803,0.17012770682953915,0.19644641865630205,0.267518045530261,0.26252082176568575,0.01943364797334814,0.030094392004441976,0.02220988339811216,0.22865074958356468,0.18745141588006664,0.08362021099389229,0.2523042754025541,0.2523042754025541,0.2694058856191005,0.26329816768461967,0.10072182121043864,0.016879511382565243,0.022765130483064965,0.019988895058300944,0.2860632981676846,0.15669072737368128,0.26163242642976126,0.01377012770682954,0.1441421432537479,0.2138811771238201,0.2642976124375347,0.02220988339811216,0.32970571904497503,0.22476401998889506,0.23609106052193227,0.20299833425874514
tooth,0.16102165463631316,0.13436979455857856,0.2540810660744031,0.134258745141588,0.3740144364242088,0.12459744586340922,0.2876179900055525,0.126929483620211,0.15746807329261522,0.1687951138256524,0.19700166574125486,0.2678511937812326,0.268517490283176,0.02043309272626319,0.03131593559133815,0.018989450305385895,0.22676290949472516,0.18034425319267075,0.08350916157690172,0.2533037201554692,0.2533037201554692,0.2816213214880622,0.2637423653525819,0.10460855080510827,0.01676846196557468,0.02043309272626319,0.02232093281510272,0.2810660744031094,0.15424764019988896,0.25707940033314824,0.011438089950027762,0.1428095502498612,0.20788450860632982,0.27329261521377013,0.018878400888395337,0.33137146029983344,0.22742920599666852,0.2319822320932815,0.13858967240421988
tree,0.06096612992781788,0.009217101610216546,0.19822320932815102,0.009106052193225985,0.15402554136590782,0.02043309272626319,0.8762909494725153,0.13981121599111604,0.05730149916712937,0.122376457523598,0.03920044419766796,0.7674625208217657,0.3037201554691838,0.0026651860077734593,0.04719600222098834,0.006329816768461965,0.20111049416990562,0.24230982787340366,0.002220988339811216,0.19411438089950028,0.19411438089950028,0.3038312048861743,0.20855080510827317,0.8446418656302055,0.003886729594669628,0.006329816768461965,0.041976679622431984,0.17579122709605774,0.12404219877845642,0.7707940033314825,0.008995002776235425,0.14103275957801223,0.2113270405330372,0.3061632426429761,0.006329816768461965,0.22598556357579122,0.047862298722931705,0.16846196557468074,0.609106052193226
turn,0.2501943364797335,0.013214880621876736,0.3026096612992782,0.013325930038867296,0.8041088284286507,0.1501388117712382,0.6741810105496946,0.008772903942254303,0.25974458634092173,0.303164908384231,0.2427540255413659,0.3586896168795114,0.17978900610771795,0.00410882842865075,0.008661854525263742,0.01987784564131038,0.31393670183231537,0.3245974458634092,0.009661299278178789,0.6736257634647418,0.6736257634647418,0.9885619100499723,0.005774569683509162,0.0314269850083287,0.004553026096612993,0.020210993892282064,0.00555247084952804,0.36079955580233203,0.3040533037201555,0.49616879511382567,0.009106052193225985,0.13070516379789007,0.1994447529150472,0.9892282065519156,0.020322043309272626,0.3893392559689062,0.7842309827873404,0.3057190449750139,0.1968906163242643
two,0.15968906163242644,0.10694058856191005,0.25530260966129925,0.10716268739589117,0.36424208772903943,0.12481954469739034,0.2835091615769017,0.12326485285952249,0.15735702387562464,0.16479733481399222,0.2025541365907829,0.26474181010549697,0.266740699611327,0.02065519156024431,0.030982787340366462,0.0220988339811216,0.21932259855635758,0.18212104386451972,0.07917823431426985,0.23664630760688507,0.23664630760688507,0.27329261521377013,0.2658523042754026,0.1068295391449195,0.017101610216546364,0.02243198223209328,0.022543031649083844,0.27840088839533594,0.1510272071071627,0.2555247084952804,0.010771793448084398,0.14092171016102165,0.20910605219322598,0.2674069961132704,0.022543031649083844,0.321377012770683,0.2215435868961688,0.22698500832870627,0.1974458634092171
vomit,0.04441976679622432,0.005330372015546919,0.44375347029428097,0.005774569683509162,0.8134369794558579,0.04430871737923376,0.9358134369794558,0.7850083287062742,0.043753470294280956,0.3088284286507496,0.315047196002221,0.2506385341476957,0.9764575235980011,0.0024430871737923378,0.05519156024430872,0.015546918378678512,0.21821210438645197,0.1793448084397557,0.001998889505830094,0.21543586896168795,0.21543586896168795,0.1028317601332593,0.17912270960577456,0.0935036091060522,0.0035535813436979456,0.015880066629650195,0.009106052193225985,0.36079955580233203,0.40433092726263187,0.2407551360355358,0.00832870627429206,0.16757357023875624,0.22809550249861188,0.1028317601332593,0.015657967795669074,0.36191004997223764,0.02754025541365908,0.36535258189894504,0.1490283176013326
walk,0.10161021654636314,0.014214325374791783,0.49361465852304276,0.014103275957801222,0.32770682953914493,0.06052193225985564,0.19089394780677402,0.1203775680177679,0.10927262631871183,0.2906163242642976,0.10827318156579678,0.3038312048861743,0.007995558023320377,0.004553026096612993,0.017545807884508605,0.0082176568573015,0.29372570794003333,0.2862853970016657,0.002220988339811216,0.5521377012770683,0.5521377012770683,0.007995558023320377,0.19167129372570793,0.11082731815657967,0.005996668517490283,0.0082176568573015,0.011660188784008884,0.5123820099944475,0.2888395335924486,0.3623542476401999,0.008995002776235425,0.03486951693503609,0.014436424208772903,0.9975569128262076,0.00832870627429206,0.5349250416435314,0.15113825652415325,0.34525263742365353,0.015546918378678512
warm,0.16335369239311492,0.17146029983342587,0.27806774014436425,0.17157134925041642,0.6355358134369794,0.12737368128817322,0.18167684619655747,0.006107717934480844,0.16424208772903942,0.12559689061632426,0.1770127706829539,0.13137146029983343,0.27895613548028875,0.0015546918378678512,0.003997779011660188,0.008883953359244865,0.2513048306496391,0.19078289838978346,0.04008883953359245,0.860410882842865,0.860410882842865,0.286729594669628,0.9884508606329817,0.03731260410882843,0.0021099389228206554,0.009217101610216546,0.0031093836757357025,0.2634092171016102,0.11071626873958912,0.1322598556357579,0.008883953359244865,0.26218767351471406,0.3274847307051638,0.27895613548028875,0.008883953359244865,0.4779566907273737,0.5419211549139367,0.18312048861743477,0.24775124930594114
